"Source","Target","Citation.Count","Source.Type","Source.Year"
30368217,24014594,0,"Paper",2018
30368217,28798046,0,"Paper",2018
30368217,29194536,0,"Paper",2018
30368217,27531932,0,"Paper",2018
30368217,28634583,0,"Paper",2018
30368217,27725737,0,"Paper",2018
30368217,28842720,0,"Paper",2018
30368217,28344080,0,"Paper",2018
30368217,26485708,0,"Paper",2018
30368217,28903484,0,"Paper",2018
30368217,29700306,0,"Paper",2018
30368217,27878383,0,"Paper",2018
30368217,28210621,0,"Paper",2018
30368217,28947970,0,"Paper",2018
30368217,28082450,0,"Paper",2018
30368217,29036403,0,"Paper",2018
30368217,26377962,0,"Paper",2018
30368217,26873092,0,"Paper",2018
30368217,28281539,0,"Paper",2018
30368217,23249747,0,"Paper",2018
30368217,27476877,0,"Paper",2018
30368217,29635069,0,"Paper",2018
30368217,27365365,0,"Paper",2018
30368217,23446346,0,"Paper",2018
30368217,27535639,0,"Paper",2018
30368217,27132142,0,"Paper",2018
30368217,29158818,0,"Paper",2018
30368217,27982734,0,"Paper",2018
30368217,28676412,0,"Paper",2018
30368217,28594838,0,"Paper",2018
30368217,28824721,0,"Paper",2018
30368217,28079129,0,"Paper",2018
30368217,28534714,0,"Paper",2018
30368217,26998750,0,"Paper",2018
30368217,28045102,0,"Paper",2018
30368217,28498369,0,"Paper",2018
30368217,26669964,0,"Paper",2018
30368217,27609688,0,"Paper",2018
30368217,25234927,0,"Paper",2018
30368217,29109781,0,"Paper",2018
30368217,26590255,0,"Paper",2018
30368217,30030469,0,"Paper",2018
30368217,28344082,0,"Paper",2018
30368217,26861625,0,"Paper",2018
30367041,30367041,0,"Paper",2018
30367041,26450910,0,"Paper",2018
30367041,24811520,0,"Paper",2018
30367041,27050392,0,"Paper",2018
30367041,25921068,0,"Paper",2018
30367041,23446348,0,"Paper",2018
30367041,28798046,0,"Paper",2018
30367041,25543144,0,"Paper",2018
30367041,25558066,0,"Paper",2018
30367041,27725737,0,"Paper",2018
30367041,22319583,0,"Paper",2018
30367041,28344080,0,"Paper",2018
30367041,28903484,0,"Paper",2018
30367041,29343848,0,"Paper",2018
30367041,24039610,0,"Paper",2018
30367041,25404635,0,"Paper",2018
30367041,27040497,0,"Paper",2018
30367041,28281539,0,"Paper",2018
30367041,23249747,0,"Paper",2018
30367041,23446346,0,"Paper",2018
30367041,25242144,0,"Paper",2018
30367041,26873924,0,"Paper",2018
30367041,29980667,0,"Paper",2018
30367041,25242744,0,"Paper",2018
30367041,25234927,0,"Paper",2018
30367041,28344082,0,"Paper",2018
30367041,25070500,0,"Paper",2018
30367041,25449546,0,"Paper",2018
30367041,26861625,0,"Paper",2018
30367041,25714049,0,"Paper",2018
30365065,30365065,0,"Paper",2019
30365065,27050392,0,"Paper",2019
30365065,25583365,0,"Paper",2019
30365065,23446348,0,"Paper",2019
30365065,25746834,0,"Paper",2019
30365065,27058418,0,"Paper",2019
30365065,27040497,0,"Paper",2019
30365065,27484176,0,"Paper",2019
30365065,23446346,0,"Paper",2019
30365065,26669964,0,"Paper",2019
30365065,25234927,0,"Paper",2019
30365065,25070500,0,"Paper",2019
30362562,30362562,0,"Paper",2018
30362519,30362519,0,"Paper",2019
30361504,30361504,0,"Paper",2018
30361504,27158380,0,"Paper",2018
30361504,28493512,0,"Paper",2018
30361504,26052092,0,"Paper",2018
30361504,29378234,0,"Paper",2018
30361504,29096676,0,"Paper",2018
30361504,23446348,0,"Paper",2018
30361504,28282919,0,"Paper",2018
30361504,29923236,0,"Paper",2018
30361504,29440731,0,"Paper",2018
30361504,28520103,0,"Paper",2018
30361504,28710406,0,"Paper",2018
30361504,29844124,0,"Paper",2018
30361504,29549306,0,"Paper",2018
30361504,28206972,0,"Paper",2018
30356745,30356745,0,"Paper",2018
30356745,29625897,0,"Paper",2018
30356745,26450910,0,"Paper",2018
30356745,24811520,0,"Paper",2018
30356745,27539542,0,"Paper",2018
30356745,26802132,0,"Paper",2018
30356745,28854373,0,"Paper",2018
30356745,29486652,0,"Paper",2018
30356745,27050392,0,"Paper",2018
30356745,28402213,0,"Paper",2018
30356745,25921068,0,"Paper",2018
30356745,28358055,0,"Paper",2018
30356745,23446348,0,"Paper",2018
30356745,29116363,0,"Paper",2018
30356745,29283313,0,"Paper",2018
30356745,26057830,0,"Paper",2018
30356745,28798046,0,"Paper",2018
30356745,28794202,0,"Paper",2018
30356745,25543144,0,"Paper",2018
30356745,28418376,0,"Paper",2018
30356745,25558066,0,"Paper",2018
30356745,25281217,0,"Paper",2018
30356745,22319583,0,"Paper",2018
30356745,28344080,0,"Paper",2018
30356745,26076956,0,"Paper",2018
30356745,25624062,0,"Paper",2018
30356745,29245064,0,"Paper",2018
30356745,26194134,0,"Paper",2018
30356745,24609083,0,"Paper",2018
30356745,29174924,0,"Paper",2018
30356745,25768908,0,"Paper",2018
30356745,29396373,0,"Paper",2018
30356745,27739534,0,"Paper",2018
30356745,24039610,0,"Paper",2018
30356745,25404635,0,"Paper",2018
30356745,27040497,0,"Paper",2018
30356745,27886165,0,"Paper",2018
30356745,28860123,0,"Paper",2018
30356745,29556495,0,"Paper",2018
30356745,27510448,0,"Paper",2018
30356745,28080204,0,"Paper",2018
30356745,26873092,0,"Paper",2018
30356745,23249747,0,"Paper",2018
30356745,27068474,0,"Paper",2018
30356745,29114076,0,"Paper",2018
30356745,28625551,0,"Paper",2018
30356745,29236709,0,"Paper",2018
30356745,23446346,0,"Paper",2018
30356745,25242144,0,"Paper",2018
30356745,26553571,0,"Paper",2018
30356745,28824721,0,"Paper",2018
30356745,29773557,0,"Paper",2018
30356745,25544350,0,"Paper",2018
30356745,28625552,0,"Paper",2018
30356745,28498369,0,"Paper",2018
30356745,29980667,0,"Paper",2018
30356745,27246710,0,"Paper",2018
30356745,25242744,0,"Paper",2018
30356745,27668458,0,"Paper",2018
30356745,29109781,0,"Paper",2018
30356745,27736885,0,"Paper",2018
30356745,28344082,0,"Paper",2018
30356745,25070500,0,"Paper",2018
30356745,25449546,0,"Paper",2018
30356745,26861625,0,"Paper",2018
30356745,25714049,0,"Paper",2018
30355941,30355941,0,"Paper",2018
30352682,30352682,0,"Paper",2018
30349810,30349810,0,"Paper",2018
30349810,24811520,0,"Paper",2018
30349810,27986464,0,"Paper",2018
30349810,26052092,0,"Paper",2018
30349810,23446348,0,"Paper",2018
30349810,24014594,0,"Paper",2018
30349810,25746834,0,"Paper",2018
30349810,24339831,0,"Paper",2018
30349810,23249747,0,"Paper",2018
30349810,28602827,0,"Paper",2018
30349810,23446346,0,"Paper",2018
30349810,25973291,0,"Paper",2018
30349810,28342987,0,"Paper",2018
30349810,25234927,0,"Paper",2018
30349305,30349305,0,"Paper",2018
30349305,23446348,0,"Paper",2018
30349305,27429839,0,"Paper",2018
30349305,28003761,0,"Paper",2018
30349305,23249747,0,"Paper",2018
30349305,27752108,0,"Paper",2018
30349305,23446346,0,"Paper",2018
30349305,28342987,0,"Paper",2018
30349305,27796758,0,"Paper",2018
30349305,25749389,0,"Paper",2018
30349076,30349076,0,"Paper",2018
30347599,30347599,0,"Paper",2018
30347350,30347350,0,"Paper",2018
30347350,26450910,0,"Paper",2018
30347350,23446348,0,"Paper",2018
30347350,24014594,0,"Paper",2018
30347350,28798046,0,"Paper",2018
30347350,26211738,0,"Paper",2018
30347350,23446346,0,"Paper",2018
30347350,26998750,0,"Paper",2018
30347350,21964070,0,"Paper",2018
30344795,30344795,0,"Paper",2018
30344795,26052092,0,"Paper",2018
30344795,26138677,0,"Paper",2018
30344795,23446348,0,"Paper",2018
30344795,27484176,0,"Paper",2018
30344795,23446346,0,"Paper",2018
30344795,25973291,0,"Paper",2018
30344795,26657152,0,"Paper",2018
30344795,25234927,0,"Paper",2018
30344795,25749389,0,"Paper",2018
30344736,30344736,0,"Paper",2018
30344736,29037220,0,"Paper",2018
30344736,26052092,0,"Paper",2018
30344736,28424426,0,"Paper",2018
30344736,28839467,0,"Paper",2018
30344736,27058418,0,"Paper",2018
30344736,28368401,0,"Paper",2018
30344736,28695772,0,"Paper",2018
30344736,28535767,0,"Paper",2018
30344736,28789596,0,"Paper",2018
30344736,23446346,0,"Paper",2018
30344736,28342987,0,"Paper",2018
30344736,26657152,0,"Paper",2018
30344708,30344708,0,"Paper",2018
30344708,28761361,0,"Paper",2018
30344708,27986464,0,"Paper",2018
30344708,26052092,0,"Paper",2018
30344708,28721656,0,"Paper",2018
30344708,28634583,0,"Paper",2018
30344708,28707774,0,"Paper",2018
30344708,28685964,0,"Paper",2018
30344708,28343871,0,"Paper",2018
30344708,28710406,0,"Paper",2018
30344708,27752108,0,"Paper",2018
30344708,28695771,0,"Paper",2018
30344708,29069868,0,"Paper",2018
30344708,28130019,0,"Paper",2018
30344708,28249903,0,"Paper",2018
30344708,28977896,0,"Paper",2018
30344708,27246710,0,"Paper",2018
30342168,30342168,0,"Paper",2019
30341906,30341906,0,"Paper",2018
30341894,30341894,0,"Paper",2019
30341421,30341421,0,"Paper",2018
30338784,30338784,0,"Paper",2018
30338222,30338222,0,"Paper",2018
30338222,27986464,0,"Paper",2018
30338222,29209594,0,"Paper",2018
30338222,22140119,0,"Paper",2018
30338222,23446348,0,"Paper",2018
30338222,28906455,0,"Paper",2018
30338222,26848835,0,"Paper",2018
30338222,28415618,0,"Paper",2018
30338222,28334140,0,"Paper",2018
30338222,29440731,0,"Paper",2018
30338222,28618205,0,"Paper",2018
30338222,27878987,0,"Paper",2018
30338222,23446346,0,"Paper",2018
30338222,25242144,0,"Paper",2018
30338222,26204923,0,"Paper",2018
30336780,30336780,0,"Paper",2018
30336780,28687357,0,"Paper",2018
30336780,25921068,0,"Paper",2018
30336780,26945092,0,"Paper",2018
30336780,28991235,0,"Paper",2018
30336780,23446348,0,"Paper",2018
30336780,24014594,0,"Paper",2018
30336780,28798046,0,"Paper",2018
30336780,28368401,0,"Paper",2018
30336780,24039610,0,"Paper",2018
30336780,28520103,0,"Paper",2018
30336780,28535767,0,"Paper",2018
30336780,28211215,0,"Paper",2018
30336780,28089832,0,"Paper",2018
30336780,23249747,0,"Paper",2018
30336780,23446346,0,"Paper",2018
30336780,28018143,0,"Paper",2018
30336780,28249903,0,"Paper",2018
30336780,28342987,0,"Paper",2018
30336780,26669964,0,"Paper",2018
30336780,27246710,0,"Paper",2018
30336780,28893265,0,"Paper",2018
30336780,25749389,0,"Paper",2018
30336780,26861625,0,"Paper",2018
30326427,30326427,0,"Paper",2018
30326427,27986464,0,"Paper",2018
30326427,27050392,0,"Paper",2018
30326427,23446348,0,"Paper",2018
30326427,28368401,0,"Paper",2018
30326427,28520103,0,"Paper",2018
30326427,25662225,0,"Paper",2018
30326427,28174233,0,"Paper",2018
30326427,23446346,0,"Paper",2018
30326427,28249903,0,"Paper",2018
30326427,26657152,0,"Paper",2018
30323971,30323971,0,"Paper",2018
30323971,26052092,0,"Paper",2018
30323971,28737829,0,"Paper",2018
30323971,27363013,0,"Paper",2018
30323971,29436673,0,"Paper",2018
30323971,27298156,0,"Paper",2018
30323971,23249747,0,"Paper",2018
30323971,23446346,0,"Paper",2018
30323971,27617908,0,"Paper",2018
30320923,30320923,0,"Paper",2019
30320389,30320389,0,"Paper",2018
30320389,28969093,0,"Paper",2018
30320389,29283313,0,"Paper",2018
30320389,29182528,0,"Paper",2018
30320389,29255366,0,"Paper",2018
30317540,30317540,0,"Paper",2019
30316528,30316528,0,"Paper",2018
30314706,30314706,0,"Paper",2018
30314467,30314467,0,"Paper",2018
30314467,27050392,0,"Paper",2018
30314467,29626935,0,"Paper",2018
30314467,30066828,0,"Paper",2018
30312173,30312173,0,"Paper",2018
30312173,28687357,0,"Paper",2018
30312173,27050392,0,"Paper",2018
30312173,29378234,0,"Paper",2018
30312173,23446348,0,"Paper",2018
30312173,30103209,0,"Paper",2018
30312173,28794202,0,"Paper",2018
30312173,29588350,0,"Paper",2018
30312173,25746834,0,"Paper",2018
30312173,28344080,0,"Paper",2018
30312173,29386015,0,"Paper",2018
30312173,25768908,0,"Paper",2018
30312173,28903484,0,"Paper",2018
30312173,28281539,0,"Paper",2018
30312173,28355180,0,"Paper",2018
30312173,29074849,0,"Paper",2018
30312173,23446346,0,"Paper",2018
30312173,29803789,0,"Paper",2018
30312173,28657541,0,"Paper",2018
30312173,29499945,0,"Paper",2018
30312173,28344082,0,"Paper",2018
30312173,26861625,0,"Paper",2018
30307766,30307766,0,"Paper",2019
30305293,30305293,0,"Paper",2018
30304486,30304486,0,"Paper",2018
30304486,28655641,0,"Paper",2018
30304486,28969099,0,"Paper",2018
30304486,24811520,0,"Paper",2018
30304486,26052092,0,"Paper",2018
30304486,23446348,0,"Paper",2018
30304486,29655315,0,"Paper",2018
30304486,25404635,0,"Paper",2018
30304486,26997592,0,"Paper",2018
30304486,28027000,0,"Paper",2018
30304486,29730164,0,"Paper",2018
30304486,28054987,0,"Paper",2018
30304486,28783761,0,"Paper",2018
30304486,27574720,0,"Paper",2018
30304349,30304349,0,"Paper",2019
30302825,30302825,0,"Paper",2019
30298999,30298999,0,"Paper",2018
30298999,28798046,0,"Paper",2018
30298999,26541409,0,"Paper",2018
30298999,30298999,0,"Paper",2018
30298999,29188496,0,"Paper",2018
30298999,27092176,0,"Paper",2018
30298999,27892769,0,"Paper",2018
30298999,25973291,0,"Paper",2018
30298999,28779132,0,"Paper",2018
30298999,26873924,0,"Paper",2018
30298999,25749389,0,"Paper",2018
30286957,30286957,0,"Paper",2018
30286182,30286182,0,"Paper",2018
30286182,24811520,0,"Paper",2018
30286182,27050392,0,"Paper",2018
30286182,25921068,0,"Paper",2018
30286182,25583365,0,"Paper",2018
30286182,29706607,0,"Paper",2018
30286182,23446348,0,"Paper",2018
30286182,22319583,0,"Paper",2018
30286182,28415618,0,"Paper",2018
30286182,25768908,0,"Paper",2018
30286182,25404635,0,"Paper",2018
30286182,27365365,0,"Paper",2018
30286182,23446346,0,"Paper",2018
30286182,25242144,0,"Paper",2018
30286182,28143578,0,"Paper",2018
30286182,25242744,0,"Paper",2018
30286182,29868120,0,"Paper",2018
30286182,25070500,0,"Paper",2018
30285878,30285878,0,"Paper",2018
30285878,24811520,0,"Paper",2018
30285878,27539542,0,"Paper",2018
30285878,27050392,0,"Paper",2018
30285878,25921068,0,"Paper",2018
30285878,28991235,0,"Paper",2018
30285878,23446348,0,"Paper",2018
30285878,28794202,0,"Paper",2018
30285878,29386015,0,"Paper",2018
30285878,28903484,0,"Paper",2018
30285878,24039610,0,"Paper",2018
30285878,28520103,0,"Paper",2018
30285878,28080204,0,"Paper",2018
30285878,23249747,0,"Paper",2018
30285878,29074849,0,"Paper",2018
30285878,23446346,0,"Paper",2018
30285878,29270748,0,"Paper",2018
30285878,29549306,0,"Paper",2018
30285878,28344082,0,"Paper",2018
30285878,26861625,0,"Paper",2018
30282067,30282067,0,"Paper",2018
30280089,30280089,0,"Paper",2018
30280089,29467491,0,"Paper",2018
30279559,30279559,0,"Paper",2018
30279559,28687357,0,"Paper",2018
30279559,28412345,0,"Paper",2018
30279559,29207676,0,"Paper",2018
30279559,25746834,0,"Paper",2018
30279559,28903484,0,"Paper",2018
30279559,29156822,0,"Paper",2018
30279559,29042195,0,"Paper",2018
30279559,28086788,0,"Paper",2018
30279209,30279209,0,"Paper",2018
30279209,28783257,0,"Paper",2018
30279209,24297251,0,"Paper",2018
30279209,28777011,0,"Paper",2018
30279209,29486652,0,"Paper",2018
30279209,27050392,0,"Paper",2018
30279209,28795385,0,"Paper",2018
30279209,28618429,0,"Paper",2018
30279209,29378234,0,"Paper",2018
30279209,28095716,0,"Paper",2018
30279209,23446348,0,"Paper",2018
30279209,26057830,0,"Paper",2018
30279209,29194536,0,"Paper",2018
30279209,28794202,0,"Paper",2018
30279209,29433541,0,"Paper",2018
30279209,25543144,0,"Paper",2018
30279209,25558066,0,"Paper",2018
30279209,25281217,0,"Paper",2018
30279209,25728652,0,"Paper",2018
30279209,29448241,0,"Paper",2018
30279209,27725737,0,"Paper",2018
30279209,22319583,0,"Paper",2018
30279209,29305974,0,"Paper",2018
30279209,28344080,0,"Paper",2018
30279209,27429839,0,"Paper",2018
30279209,26485708,0,"Paper",2018
30279209,24609083,0,"Paper",2018
30279209,28983619,0,"Paper",2018
30279209,25768908,0,"Paper",2018
30279209,27196066,0,"Paper",2018
30279209,28903484,0,"Paper",2018
30279209,28349836,0,"Paper",2018
30279209,29343848,0,"Paper",2018
30279209,27739534,0,"Paper",2018
30279209,24339831,0,"Paper",2018
30279209,25404635,0,"Paper",2018
30279209,28520103,0,"Paper",2018
30279209,29036403,0,"Paper",2018
30279209,28860123,0,"Paper",2018
30279209,27047251,0,"Paper",2018
30279209,29424892,0,"Paper",2018
30279209,26223268,0,"Paper",2018
30279209,26931159,0,"Paper",2018
30279209,26873092,0,"Paper",2018
30279209,23249747,0,"Paper",2018
30279209,29476072,0,"Paper",2018
30279209,29343508,0,"Paper",2018
30279209,27752108,0,"Paper",2018
30279209,28624198,0,"Paper",2018
30279209,28683453,0,"Paper",2018
30279209,23446346,0,"Paper",2018
30279209,25242144,0,"Paper",2018
30279209,29158818,0,"Paper",2018
30279209,29549306,0,"Paper",2018
30279209,28657541,0,"Paper",2018
30279209,28342987,0,"Paper",2018
30279209,28045102,0,"Paper",2018
30279209,26669964,0,"Paper",2018
30279209,28276108,0,"Paper",2018
30279209,29144509,0,"Paper",2018
30279209,25242744,0,"Paper",2018
30279209,27373735,0,"Paper",2018
30279209,25234927,0,"Paper",2018
30279209,26590255,0,"Paper",2018
30279209,28344082,0,"Paper",2018
30279209,24865493,0,"Paper",2018
30279209,27542248,0,"Paper",2018
30279209,25449546,0,"Paper",2018
30279209,29247798,0,"Paper",2018
30279209,26861625,0,"Paper",2018
30279209,26450965,0,"Paper",2018
30278446,30278446,0,"Paper",2018
30278433,30278433,0,"Paper",2018
30277664,30277664,0,"Paper",2018
30277664,27612318,0,"Paper",2018
30277664,28655641,0,"Paper",2018
30277664,26845359,0,"Paper",2018
30277664,24811520,0,"Paper",2018
30277664,27539542,0,"Paper",2018
30277664,26802132,0,"Paper",2018
30277664,28412345,0,"Paper",2018
30277664,26442529,0,"Paper",2018
30277664,28779016,0,"Paper",2018
30277664,27167008,0,"Paper",2018
30277664,25921068,0,"Paper",2018
30277664,26578591,0,"Paper",2018
30277664,25583365,0,"Paper",2018
30277664,29156814,0,"Paper",2018
30277664,29133306,0,"Paper",2018
30277664,28571741,0,"Paper",2018
30277664,30053265,0,"Paper",2018
30277664,23446348,0,"Paper",2018
30277664,29116363,0,"Paper",2018
30277664,28798046,0,"Paper",2018
30277664,27531932,0,"Paper",2018
30277664,28634583,0,"Paper",2018
30277664,26230526,0,"Paper",2018
30277664,28444238,0,"Paper",2018
30277664,25746834,0,"Paper",2018
30277664,27725737,0,"Paper",2018
30277664,28842720,0,"Paper",2018
30277664,22319583,0,"Paper",2018
30277664,26973449,0,"Paper",2018
30277664,30277664,0,"Paper",2018
30277664,26076956,0,"Paper",2018
30277664,28334140,0,"Paper",2018
30277664,26485708,0,"Paper",2018
30277664,27903978,0,"Paper",2018
30277664,28984197,0,"Paper",2018
30277664,28947970,0,"Paper",2018
30277664,26657634,0,"Paper",2018
30277664,28082450,0,"Paper",2018
30277664,24039610,0,"Paper",2018
30277664,24339831,0,"Paper",2018
30277664,28315753,0,"Paper",2018
30277664,29036403,0,"Paper",2018
30277664,29159270,0,"Paper",2018
30277664,26377962,0,"Paper",2018
30277664,26873092,0,"Paper",2018
30277664,23249747,0,"Paper",2018
30277664,27476877,0,"Paper",2018
30277664,29114076,0,"Paper",2018
30277664,28946214,0,"Paper",2018
30277664,28683453,0,"Paper",2018
30277664,23446346,0,"Paper",2018
30277664,27132142,0,"Paper",2018
30277664,28676412,0,"Paper",2018
30277664,28018143,0,"Paper",2018
30277664,28594838,0,"Paper",2018
30277664,28824721,0,"Paper",2018
30277664,28079129,0,"Paper",2018
30277664,29322439,0,"Paper",2018
30277664,26998750,0,"Paper",2018
30277664,26669964,0,"Paper",2018
30277664,27246710,0,"Paper",2018
30277664,25242744,0,"Paper",2018
30277664,27373735,0,"Paper",2018
30277664,27609688,0,"Paper",2018
30277664,25234927,0,"Paper",2018
30277664,29109781,0,"Paper",2018
30277664,28344082,0,"Paper",2018
30277664,25070500,0,"Paper",2018
30277664,26450965,0,"Paper",2018
30277664,27543790,0,"Paper",2018
30276232,30276232,0,"Paper",2018
30276232,25768908,0,"Paper",2018
30276232,28683453,0,"Paper",2018
30276232,28824721,0,"Paper",2018
30272264,30272264,0,"Paper",2018
30272257,30272257,0,"Paper",2018
30272257,29567830,0,"Paper",2018
30272257,28687357,0,"Paper",2018
30272257,27539542,0,"Paper",2018
30272257,28412345,0,"Paper",2018
30272257,27050392,0,"Paper",2018
30272257,25921068,0,"Paper",2018
30272257,28624226,0,"Paper",2018
30272257,25558066,0,"Paper",2018
30272257,29386015,0,"Paper",2018
30272257,28368401,0,"Paper",2018
30272257,28520103,0,"Paper",2018
30272257,23446346,0,"Paper",2018
30272257,25242144,0,"Paper",2018
30272257,28130019,0,"Paper",2018
30272257,28657541,0,"Paper",2018
30272257,25120561,0,"Paper",2018
30272257,28079129,0,"Paper",2018
